"tac,""vendor"",""platform"",""type"""
"35258201,""TCL"",""Proprietary"",""Phone"""
"35258202,""Gaotong"",""Proprietary"",""Phone"""
"35258203,""Samsung"",""Proprietary"",""Phone"""
"35258204,""Tinmo"",""Proprietary"",""Phone"""
"35258300,""Samsung"",""Proprietary"",""Phone"""
"35258301,""Konka"",""Proprietary"",""Phone"""
"35258302,""Gaotong"",""Proprietary"",""Phone"""
"35258303,""Samsung"",""Proprietary"",""Phone"""
"35258304,""Inext"",""Proprietary"",""Phone"""
"35258400,""Dbtel"",""Proprietary"",""Phone"""
"35258401,""Konka"",""Proprietary"",""Phone"""
"35258402,""Huawei"",""Proprietary"",""USB modem"""
"35258403,""Samsung"",""Proprietary"",""Phone"""
"35258404,""Samsung"",""Proprietary"",""Phone"""
"35258500,""Dbtel"",""Proprietary"",""Phone"""
"35258501,""Konka"",""Proprietary"",""Phone"""
"35258502,""Telit"",""Proprietary"",""Phone"""
"35258503,""Samsung"",""Proprietary"",""Phone"""
"35258504,""Acer"",""Proprietary"",""Phone"""
"35258600,""Dbtel"",""Proprietary"",""Phone"""
"35258601,""Konka"",""Proprietary"",""Phone"""
"35258602,""Yidong"",""Proprietary"",""Phone"""
"35258603,""Samsung"",""Proprietary"",""Phone"""
"35258604,""Blackcherry"",""Proprietary"",""Phone"""
"35258700,""Motorola"",""Proprietary"",""Phone"""
"35258701,""Konka"",""Proprietary"",""Phone"""
"35258702,""Moba"",""Proprietary"",""Phone"""
"35258703,""Samsung"",""Proprietary"",""Phone"""
"35258704,""Samsung"",""Proprietary"",""Phone"""
"35258800,""Motorola"",""VRTXmc"",""Phone"""
"35258801,""Konka"",""Proprietary"",""Phone"""
"35258802,""Moba"",""Proprietary"",""Phone"""
"35258804,""TNT"",""Proprietary"",""Phone"""
"35258900,""Motorola"",""Proprietary"",""Phone"""
"35258901,""Bluestar"",""Proprietary"",""Phone"""
"35258902,""Moba"",""Proprietary"",""Phone"""
"35258903,""Yicheng"",""Proprietary"",""Phone"""
"35258904,""Lephone"",""Proprietary"",""Phone"""
"35259000,""Motorola"",""Proprietary"",""Phone"""
"35259001,""Bluestar"",""Proprietary"",""Phone"""
"35259002,""TLT"",""Proprietary"",""Phone"""
"35259003,""Yicheng"",""Proprietary"",""Phone"""
"35259004,""Lephone"",""Proprietary"",""Phone"""
"35259100,""Keratronik"",""Proprietary"",""Phone"""
"35259101,""Bluestar"",""Proprietary"",""Phone"""
"35259102,""Samsung"",""Proprietary"",""Phone"""
"35259103,""Yicheng"",""Proprietary"",""Phone"""
"35259104,""Lephone"",""Proprietary"",""Phone"""
"35259200,""Panda"",""Proprietary"",""Phone"""
"35259201,""Bluestar"",""Proprietary"",""Phone"""
"35259202,""Samsung"",""Proprietary"",""Phone"""
"35259203,""Yicheng"",""Proprietary"",""Phone"""
"35259204,""Lephone"",""Proprietary"",""Phone"""
"35259300,""Samsung"",""Proprietary"",""Phone"""
"35259301,""Bluestar"",""Proprietary"",""Phone"""
"35259302,""Samsung"",""Proprietary"",""Phone"""
"35259303,""Puda"",""Proprietary"",""Phone"""
"35277200,""Cellon"",""Proprietary"",""Phone"""
"35277201,""Nokia"",""ISA"",""Phone"""
"35277202,""Yicheng"",""Proprietary"",""Phone"""
"35277203,""ZTC"",""Proprietary"",""Phone"""
"35277204,""G-Nine"",""Proprietary"",""Phone"""
"35277300,""Philips"",""Proprietary"",""Phone"""
"35277301,""Nokia"",""ISA"",""Phone"""
"35277302,""ZTE"",""Proprietary"",""Phone"""
"35277303,""JXD"",""Proprietary"",""Phone"""
"35277304,""Samsung"",""Proprietary"",""Phone"""
"35277400,""Philips"",""Proprietary"",""Phone"""
"35277401,""Nokia"",""ISA"",""Phone"""
"35277402,""Jian"",""Proprietary"",""Phone"""
"35277403,""Nktel"",""Proprietary"",""Phone"""
"35277404,""Samsung"",""Proprietary"",""Phone"""
"35277501,""Nokia"",""ISA"",""Phone"""
"35277502,""Qisda"",""Proprietary"",""Phone"""
"35277503,""Guohong"",""Proprietary"",""Phone"""
"35277504,""HTC"",""Android"",""SmartPhone"""
"35277600,""Philips"",""Proprietary"",""Phone"""
"35277601,""SED"",""Proprietary"",""Phone"""
"35277602,""Desay"",""Proprietary"",""Phone"""
"35277603,""Philips"",""Proprietary"",""Phone"""
"35277604,""Motorola"",""Android"",""SmartPhone"""
"35277700,""Cellon"",""Proprietary"",""Phone"""
"35277701,""LG"",""Proprietary"",""Phone"""
"35277702,""Capot"",""Proprietary"",""Phone"""
"35277703,""Hi-Tech"",""Proprietary"",""Phone"""
"35277704,""Motorola"",""Android"",""SmartPhone"""
"35277800,""Cellon"",""Proprietary"",""Phone"""
"35277801,""Philips"",""Proprietary"",""Phone"""
"35277802,""Capot"",""Proprietary"",""Phone"""
"35277803,""HTC"",""Android"",""SmartPhone"""
"35277804,""Motorola"",""Android"",""SmartPhone"""
"35277901,""LG"",""Proprietary"",""Phone"""
"35277902,""Capot"",""Proprietary"",""Phone"""
"35277903,""HTC"",""Android"",""SmartPhone"""
"35277904,""Motorola"",""Android"",""SmartPhone"""
"35278000,""Haier"",""Proprietary"",""Phone"""
"35278001,""Sagem"",""Proprietary"",""Phone"""
"35278002,""Jinpeng"",""Proprietary"",""Phone"""
"35278003,""Haier"",""Proprietary"",""Phone"""
"35278004,""Motorola"",""Android"",""SmartPhone"""
"35278100,""Samsung"",""Proprietary"",""Phone"""
"35278101,""Sagem"",""Proprietary"",""Phone"""
"35278102,""Jinpeng"",""Proprietary"",""Phone"""
"35278103,""Samsung"",""Proprietary"",""Phone"""
"35278104,""Motorola"",""Android"",""SmartPhone"""
"35278200,""Eastcom"",""Proprietary"",""Phone"""
"35278201,""Samsung"",""Proprietary"",""Phone"""
"35278202,""Jinpeng"",""Proprietary"",""Phone"""
"35278203,""Samsung"",""Proprietary"",""Phone"""
"35278204,""Motorola"",""Android"",""SmartPhone"""
"35278300,""Eastcom"",""Proprietary"",""Phone"""
"35278301,""Samsung"",""Proprietary"",""Phone"""
"35278302,""Jinpeng"",""Proprietary"",""Phone"""
"35278303,""Samsung"",""Proprietary"",""Phone"""
"35278304,""Motorola"",""Android"",""SmartPhone"""
"35278400,""Eastcom"",""Proprietary"",""Phone"""
"35278401,""Samsung"",""Proprietary"",""Phone"""
"35278402,""Jinpeng"",""Proprietary"",""Phone"""
"35278403,""Smadl"",""Proprietary"",""Phone"""
"35217500,""IPWireless"",""Proprietary"",""USB modem"""
"35218802,""Zaxid"",""Proprietary"",""Phone"""
"35218803,""Samsung"",""Proprietary"",""Phone"""
"35218804,""AG-Tel"",""Proprietary"",""Phone"""
"35218900,""Wonu"",""Proprietary"",""Phone"""
"35218901,""Yidong"",""Proprietary"",""Phone"""
"35218902,""Zaxid"",""Proprietary"",""Phone"""
"35218903,""Samsung"",""Proprietary"",""Phone"""
"35218904,""ZTE"",""Proprietary"",""Phone"""
"35219000,""Esco"",""Proprietary"",""Phone"""
"35219001,""Yidong"",""Proprietary"",""Phone"""
"35219002,""Zaxid"",""Proprietary"",""Phone"""
"35219003,""Unitone"",""Proprietary"",""Phone"""
"35219004,""ZTE"",""Proprietary"",""Phone"""
"35219100,""Okwap"",""Proprietary"",""Phone"""
"35219101,""Yidong"",""Proprietary"",""Phone"""
"35219102,""Zaxid"",""Proprietary"",""Phone"""
"35219103,""Desay"",""Proprietary"",""Phone"""
"35219104,""ZTE"",""Proprietary"",""Phone"""
"35219200,""Okwap"",""Proprietary"",""Phone"""
"35219201,""Samsung"",""Proprietary"",""Phone"""
"35219202,""Zaxid"",""Proprietary"",""Phone"""
"35219203,""Huawei"",""Proprietary"",""Phone"""
"35219204,""Lephone"",""Proprietary"",""Phone"""
"35219300,""Haier"",""Proprietary"",""Phone"""
"35219301,""Samsung"",""Proprietary"",""Phone"""
"35219302,""Zaxid"",""Proprietary"",""Phone"""
"35219303,""IPWireless"",""Proprietary"",""USB modem"""
"35219304,""Lephone"",""Proprietary"",""Phone"""
"35219400,""Soutec"",""Proprietary"",""Phone"""
"35219401,""Samsung"",""Proprietary"",""Phone"""
"35219402,""Zaxid"",""Proprietary"",""Phone"""
"35219403,""Sunny"",""Proprietary"",""Phone"""
"35219404,""Lephone"",""Proprietary"",""Phone"""
"35219500,""Soutec"",""Proprietary"",""Phone"""
"35219501,""Samsung"",""Proprietary"",""Phone"""
"35219502,""Elitek"",""Proprietary"",""Phone"""
"35219503,""Sunny"",""Proprietary"",""Phone"""
"35219504,""Lephone"",""Proprietary"",""Phone"""
"35219600,""Eastcom"",""Proprietary"",""Phone"""
"35219601,""Jinpeng"",""Proprietary"",""Phone"""
"35219602,""Desay"",""Proprietary"",""Phone"""
"35219603,""Sunny"",""Proprietary"",""Phone"""
"35219604,""Huawei"",""Proprietary"",""Network device"""
"35219700,""Siemens"",""Proprietary"",""Phone"""
"35219701,""Ritz"",""Proprietary"",""Phone"""
"35219702,""Huawei"",""Proprietary"",""USB modem"""
"35219703,""Niute"",""Proprietary"",""Phone"""
"35219704,""Huawei"",""Proprietary"",""Network device"""
"35219800,""Siemens"",""Proprietary"",""Phone"""
"35219801,""VK Mobile"",""Proprietary"",""Phone"""
"35219802,""Yidong"",""Proprietary"",""Phone"""
"35219803,""Blackberry"",""BlackBerry OS"",""SmartPhone"""
"35219804,""Forme"",""Proprietary"",""Phone"""
"35219900,""Samsung"",""Proprietary"",""Phone"""
"35219901,""Yidong"",""Proprietary"",""Phone"""
"35219902,""Postcom"",""Proprietary"",""Phone"""
"35219903,""Blackberry"",""BlackBerry OS"",""SmartPhone"""
"35219904,""Continental"",""Proprietary"",""Phone"""
"35220000,""Samsung"",""Proprietary"",""Phone"""
"35220001,""Yidong"",""Proprietary"",""Phone"""
"35220002,""Yidong"",""Proprietary"",""Phone"""
"35220003,""Huawei"",""Proprietary"",""Phone"""
"35220004,""Continental"",""Proprietary"",""Phone"""
"35238701,""Ezze"",""Proprietary"",""Phone"""
"35238702,""Teltonika"",""Proprietary"",""Phone"""
"35238703,""Alcatel"",""Proprietary"",""Phone"""
"35238704,""Samsung"",""Proprietary"",""Phone"""
"35238800,""G-Plus"",""Proprietary"",""Phone"""
"35238801,""Unitone"",""Proprietary"",""Phone"""
"35238802,""Gionee"",""Proprietary"",""Phone"""
"35238803,""Simcom"",""Proprietary"",""Data card"""
"35238804,""Samsung"",""Proprietary"",""Phone"""
"35238900,""G-Plus"",""Proprietary"",""Phone"""
"35238901,""Unitone"",""Proprietary"",""Phone"""
"35238902,""Phonetech"",""Proprietary"",""Phone"""
"35238903,""Elitek"",""Proprietary"",""Phone"""
"35238904,""Samsung"",""Proprietary"",""Phone"""
"35239000,""Telsda"",""Proprietary"",""Phone"""
"35239001,""Unitone"",""Proprietary"",""Phone"""
"35239002,""Phonetech"",""Proprietary"",""Phone"""
"35239003,""Longxing"",""Proprietary"",""Phone"""
"35239004,""Sing"",""Proprietary"",""Phone"""
"35239100,""CECT"",""Proprietary"",""Phone"""
"35239101,""Unitone"",""Proprietary"",""Phone"""
"35239102,""Phonetech"",""Proprietary"",""Phone"""
"35239103,""Longxing"",""Proprietary"",""Phone"""
"35239104,""Konka"",""Proprietary"",""Phone"""
"35239200,""CECT"",""Proprietary"",""Phone"""
"35239201,""Unitone"",""Proprietary"",""Phone"""
"35239202,""Phonetech"",""Proprietary"",""Phone"""
"35239203,""Trident"",""Proprietary"",""Phone"""
"35239204,""General Mobile"",""Proprietary"",""Phone"""
"35239300,""Telson"",""Proprietary"",""Phone"""
"35239301,""Unitone"",""Proprietary"",""Phone"""
"35239302,""Phonetech"",""Proprietary"",""Phone"""
"35239303,""3Q"",""Proprietary"",""Phone"""
"35239304,""General Mobile"",""Proprietary"",""Phone"""
"35239401,""Unitone"",""Proprietary"",""Phone"""
"35239402,""Alcatel"",""Proprietary"",""Phone"""
"35239403,""Elitek"",""Proprietary"",""Phone"""
"35239404,""Fly"",""Proprietary"",""Phone"""
"35239500,""Motorola"",""Proprietary"",""Phone"""
"35239501,""Unitone"",""Proprietary"",""Phone"""
"35239502,""Alcatel"",""Proprietary"",""Phone"""
"35239503,""Samsung"",""Proprietary"",""Phone"""
"35239600,""Siemens"",""Proprietary"",""Phone"""
"35239601,""Unitone"",""Proprietary"",""Phone"""
"35239602,""Skyworth"",""Proprietary"",""Phone"""
"35239603,""Philips"",""Proprietary"",""Phone"""
"35239604,""Galif"",""Proprietary"",""Phone"""
"35239700,""CBT"",""Proprietary"",""Phone"""
"35239701,""Unitone"",""Proprietary"",""Phone"""
"35239702,""Skyworth"",""Proprietary"",""Phone"""
"35239703,""Trident"",""Proprietary"",""Phone"""
"35239704,""Huawei"",""Android"",""SmartPhone"""
"35239800,""Chi Mei"",""Proprietary"",""Phone"""
"35239801,""Unitone"",""Proprietary"",""Phone"""
"35239802,""Skyworth"",""Proprietary"",""Phone"""
"35239803,""Philips"",""Proprietary"",""Phone"""
"35239804,""Huawei"",""Proprietary"",""Network device"""
"35239900,""Falcom"",""Proprietary"",""Data card"""
"35239901,""Unitone"",""Proprietary"",""Phone"""
"35239902,""C-motech"",""Proprietary"",""Phone"""
"35239903,""Parneet"",""Proprietary"",""Phone"""
"35239904,""Alcatel"",""Proprietary"",""Phone"""
"35259304,""Lephone"",""Proprietary"",""Phone"""
"35259400,""Samsung"",""Proprietary"",""Phone"""
"35259401,""Bluestar"",""Proprietary"",""Phone"""
"35259402,""Samsung"",""Proprietary"",""Phone"""
"35259403,""Voao"",""Proprietary"",""Phone"""
"35259404,""Lephone"",""Proprietary"",""Phone"""
"35259500,""Samsung"",""Proprietary"",""Phone"""
"35259501,""Bluestar"",""Proprietary"",""Phone"""
"35259502,""LG"",""Proprietary"",""Phone"""
"35259503,""Yijiaxin"",""Proprietary"",""Phone"""
"35259504,""Lephone"",""Proprietary"",""Phone"""
"35259600,""Dbtel"",""Proprietary"",""Phone"""
"35259601,""Bluestar"",""Proprietary"",""Phone"""
"35259602,""Sagem"",""Proprietary"",""Phone"""
"35259603,""Yijiaxin"",""Proprietary"",""Phone"""
"35259604,""Alcatel"",""Proprietary"",""Phone"""
"35259700,""Dbtel"",""Proprietary"",""Phone"""
"35259701,""Bluestar"",""Proprietary"",""Phone"""
"35259702,""Capistar"",""Proprietary"",""Phone"""
"35259703,""Yijiaxin"",""Proprietary"",""Phone"""
"35259704,""Dodo"",""Proprietary"",""Phone"""
"35259801,""Bluestar"",""Proprietary"",""Phone"""
"35259802,""Capistar"",""Proprietary"",""Phone"""
"35259803,""J-max"",""Proprietary"",""Phone"""
"35259804,""Square"",""Proprietary"",""Phone"""
"35259900,""LiteOn"",""Proprietary"",""Phone"""
"35259901,""E28"",""Proprietary"",""Phone"""
"35259902,""Capistar"",""Proprietary"",""Phone"""
"35259903,""Chocolate"",""Proprietary"",""Phone"""
"35259904,""Telit"",""Proprietary"",""Data card"""
"35260000,""Pegasus"",""Proprietary"",""Phone"""
"35260001,""HTW"",""Proprietary"",""Phone"""
"35260002,""BlueTelephony"",""Proprietary"",""Phone"""
"35260003,""J-max"",""Proprietary"",""Phone"""
"35260004,""Chi Mei"",""Proprietary"",""Phone"""
"35260100,""Soutec"",""Proprietary"",""Phone"""
"35260101,""Bluestar"",""Proprietary"",""Phone"""
"35260102,""Huawei"",""Proprietary"",""USB modem"""
"35260103,""Hosin"",""Proprietary"",""Phone"""
"35260104,""Ayphone"",""Proprietary"",""Phone"""
"35260200,""Konka"",""Proprietary"",""Phone"""
"35260201,""Bluestar"",""Proprietary"",""Phone"""
"35260202,""Sony Ericsson"",""Proprietary"",""Phone"""
"35260203,""Bird"",""Proprietary"",""Phone"""
"35260204,""Ayphone"",""Proprietary"",""Phone"""
"35260300,""Compal"",""Proprietary"",""Phone"""
"35260301,""Bluestar"",""Proprietary"",""Phone"""
"35260302,""LC"",""Proprietary"",""Phone"""
"35260303,""Sigmatel"",""Proprietary"",""Phone"""
"35260304,""Ttech"",""Proprietary"",""Phone"""
"35260400,""Motorola"",""Proprietary"",""Phone"""
"35260401,""Bluestar"",""Proprietary"",""Phone"""
"35260402,""Aux"",""Proprietary"",""Phone"""
"35260403,""Sigmatel"",""Proprietary"",""Phone"""
"35260404,""Ttech"",""Proprietary"",""Phone"""
"35260500,""Motorola"",""Proprietary"",""Phone"""
"35260501,""Bluestar"",""Proprietary"",""Phone"""
"35260502,""Aux"",""Proprietary"",""Phone"""
"35260503,""Sigmatel"",""Proprietary"",""Phone"""
"35260504,""Maxx"",""Proprietary"",""Phone"""
"35260600,""Motorola"",""Proprietary"",""Phone"""
"35260601,""Bluestar"",""Proprietary"",""Phone"""
"35260602,""Aux"",""Proprietary"",""Phone"""
"35260603,""Simoco"",""Proprietary"",""Phone"""
"35260604,""e-Dict"",""Proprietary"",""Phone"""
"35278404,""Motorola"",""Android"",""SmartPhone"""
"35278500,""Eastcom"",""Proprietary"",""Phone"""
"35278501,""Unitone"",""Proprietary"",""Phone"""
"35278502,""Jinpeng"",""Proprietary"",""Phone"""
"35278503,""ZTE"",""Proprietary"",""Phone"""
"35278504,""Motorola"",""Android"",""SmartPhone"""
"35278600,""Eastcom"",""Proprietary"",""Phone"""
"35278601,""Fly"",""Proprietary"",""Phone"""
"35278602,""Capot"",""Proprietary"",""Phone"""
"35278603,""ZTE"",""Proprietary"",""Phone"""
"35278604,""Motorola"",""Android"",""SmartPhone"""
"35278700,""Eastcom"",""Proprietary"",""Phone"""
"35278701,""BenQ-Siemens"",""Proprietary"",""Phone"""
"35278702,""LG"",""Proprietary"",""Phone"""
"35278703,""Yicheng"",""Proprietary"",""Phone"""
"35278704,""Motorola"",""Android"",""SmartPhone"""
"35278800,""Eastcom"",""Proprietary"",""Phone"""
"35278801,""LG"",""Proprietary"",""Phone"""
"35278802,""LG"",""Proprietary"",""Phone"""
"35278803,""Yicheng"",""Proprietary"",""Phone"""
"35278804,""Motorola"",""Proprietary"",""Phone"""
"35278900,""Eastcom"",""Proprietary"",""Phone"""
"35278901,""Pirelli"",""Proprietary"",""Phone"""
"35278902,""Zhongyi"",""Proprietary"",""Phone"""
"35278903,""Elitek"",""Proprietary"",""Phone"""
"35278904,""Motorola"",""Android"",""SmartPhone"""
"35279000,""Eastcom"",""Proprietary"",""Phone"""
"35279001,""Samsung"",""Proprietary"",""Phone"""
"35279002,""Lenovo"",""Proprietary"",""Phone"""
"35279003,""Elitek"",""Proprietary"",""Phone"""
"35279004,""Motorola"",""Android"",""SmartPhone"""
"35279100,""Eastcom"",""Proprietary"",""Phone"""
"35279101,""Alcatel"",""Proprietary"",""Phone"""
"35279102,""Capot"",""Proprietary"",""Phone"""
"35279103,""Qiaoxing"",""Proprietary"",""Phone"""
"35279200,""Eastcom"",""Proprietary"",""Phone"""
"35279201,""Alcatel"",""Proprietary"",""Phone"""
"35279202,""Sony Ericsson"",""Proprietary"",""Phone"""
"35279203,""Guoqian"",""Proprietary"",""Phone"""
"35279204,""Motorola"",""Android"",""SmartPhone"""
"35279300,""Eastcom"",""Proprietary"",""Phone"""
"35279301,""Alcatel"",""Proprietary"",""Phone"""
"35279302,""Gaotong"",""Proprietary"",""Phone"""
"35279303,""Guoqian"",""Proprietary"",""Phone"""
"35279304,""Motorola"",""Android"",""SmartPhone"""
"35279400,""Siemens"",""Proprietary"",""Phone"""
"35279401,""Samsung"",""Windows Mobile"",""SmartPhone"""
"35279402,""Capot"",""Proprietary"",""Phone"""
"35279403,""Guoqian"",""Proprietary"",""Phone"""
"35279404,""Motorola"",""Proprietary"",""Phone"""
"35279500,""Hewlett-Packard"",""Windows Mobile"",""Phone"""
"35279501,""Lenovo"",""Proprietary"",""Phone"""
"35279502,""Capot"",""Proprietary"",""Phone"""
"35279503,""Guoqian"",""Proprietary"",""Phone"""
"35279504,""Motorola"",""Android"",""SmartPhone"""
"35279600,""Samsung"",""Proprietary"",""Phone"""
"35279601,""Lenovo"",""Proprietary"",""Phone"""
"35279602,""Capot"",""Proprietary"",""Phone"""
"35279603,""Guoqian"",""Proprietary"",""Phone"""
"35279604,""Motorola"",""Android"",""SmartPhone"""
"35279700,""Alcatel"",""Proprietary"",""Phone"""
"35279701,""Compexec"",""Proprietary"",""Phone"""
"35220100,""Kejian"",""Proprietary"",""Phone"""
"35220101,""Aux"",""Proprietary"",""Phone"""
"35220102,""Unis-Hitech"",""Proprietary"",""Phone"""
"35220103,""Huawei"",""Proprietary"",""USB modem"""
"35220104,""LG"",""Proprietary"",""Phone"""
"35220200,""Kejian"",""Proprietary"",""Phone"""
"35220201,""Aux"",""MTK"",""Phone"""
"35220202,""Yicheng"",""Proprietary"",""Phone"""
"35220203,""Huawei"",""Proprietary"",""USB modem"""
"35220204,""LG"",""Proprietary"",""Phone"""
"35220300,""Panasonic"",""AMX"",""Phone"""
"35220301,""Aux"",""Proprietary"",""Phone"""
"35220302,""Yicheng"",""Proprietary"",""Phone"""
"35220303,""Huawei"",""Proprietary"",""USB modem"""
"35220304,""LG"",""Proprietary"",""Phone"""
"35220400,""Panasonic"",""AMX"",""Phone"""
"35220401,""Aux"",""Proprietary"",""Phone"""
"35220402,""Yicheng"",""Proprietary"",""Phone"""
"35220403,""LG"",""Proprietary"",""Phone"""
"35220404,""LG"",""Proprietary"",""Laptop"""
"35220500,""Panasonic"",""AMX"",""Phone"""
"35220501,""Aux"",""Proprietary"",""Phone"""
"35220502,""Yicheng"",""Proprietary"",""Phone"""
"35220503,""Nktel"",""Proprietary"",""Phone"""
"35220504,""Samsung"",""Proprietary"",""Phone"""
"35220600,""Motorola"",""Pocket PC"",""Phone"""
"35220601,""Sony Ericsson"",""Proprietary"",""Phone"""
"35220602,""Yicheng"",""Proprietary"",""Phone"""
